Firm ID,Firm Name,GP or LP,Firm Type,Firm Country,Firm Region,ESG Status,ESG Policy Date Established,Impact Investing,ESG Status Date Established,General Policy Applied to Asset Classes,Asset class specific Policy,Asset class specific Policy 2,Asset class specific Policy 3,Socially Responsible Investment,ESG Policy URL,Additional Information,Active On Pro,Internal note date,Internal note update type,Internal note note type,Asia Investor Group on Climate Change,Asian Corporate Governance Association,Australian Council of Superannuation Investors,Carbon Disclosure Project (Formerly),Ceres,Climate Action 100+,Council of Institutional Investors,ESG Research Austrailia,Eumedion,Eurosif,FAIRR,Global Impact Investing Network,Global Real Estate Sustainability Benchmark – Infrastructure,Global Real Estate Sustainability Benchmark – Real Estate,IFC Operating Principles for Impact Management,Institutional Investors Group on Climate Change,Interfaith Center on Corporate Responsibility,International Corporate Governance Network,Invest Europe Responsible Investment Roundtable,Investor Group on Climate Change,Local Authority Pension Fund Forum,Principles for Responsible Investment (PRI),Responsible Investment Association (RIA),Responsible Investment Association Australia,Sustainability Accounting Standards Board,Task Force on Climate-related Financial Disclosures,UK Sustainable Investment and Finance Association,United Nations Environment Programme Finance Initiative,United Nations Global Compact,US SIF,ESG Sub Policies Type,ESG Sub Policies Date,ESG Sub Policies Policy Link,Sub Policy 2,Sub Policy 3,Dupes?
17107,Meritage Capital,LP,Fund of Hedge Funds Manager,US,North America,No,,No,,HF,N/A,,,,,, HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17134,Raiffeisen Capital Management,GP,Real Estate Firm,Austria,West Europe,Yes,,,,,N/A,,,,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17152,Reservoir Capital Group,LP,Fund of Hedge Funds Manager,US,North America,No,,No,,HF,N/A,,,,,, HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17171,Corsair Capital,GP,Private Equity Firm,US,North America,Yes,,,,,N/A,,,,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17178,Fondo Cometa,LP,Private Sector Pension Fund,Italy,West Europe,Yes,40909,Unknown,43405,"PE, HF, RE, INF, PD, NR",N/A,,,Yes,http://www.cometafondo.it/cms/doc/1995/cometa-politica-investimenti-socialmente-responsabili-112018.pdf,,"PE, HF, RE, INF, PD, NR",43739,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17192,Unifortune Asset Management,LP,Fund of Hedge Funds Manager,Italy,West Europe,No,,No,,HF,N/A,,,,,, HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17205,Caisse des Dépôts et Consignations,LP,Government Agency,France,West Europe,Yes,,No,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,Yes,https://www.caissedesdepots.fr/investissement-responsable,"Caisse des Dépôts et Consignations takes ESG factors into its investments and actively looks to participate in socially responsible investing. 
As a signatory of The Montreal Carbon Pledge, Caisse des Dépôts et Consignations has committed to measure and publicly disclose the carbon footprint of their investment portfolios on an annual basis.","PE, HF, RE, INF, PD, NR, VC",43732,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17238,Stockland,GP,Real Estate Firm,Australia,Australasia,Yes,,,,,N/A,,,,,,RE,43712,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17321,IHAG Holding,LP,Family Office - Single,Switzerland,West Europe,No,,Unknown,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,,,,"PE, HF, RE, INF, PD, NR, VC",43731,Partial Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17324,CoreCommodity Management,GP,Hedge Fund Manager,US,North America,Yes,,,,,N/A,,,No,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17343,Swiss Life,LP,Insurance Company,Switzerland,West Europe,Yes,,No,,"PE, RE, INF",N/A,,,Yes,https://www.reports.swisslife.com/reports/swisslife/annual/2018/gb/German/107010/corporate-responsibility-bei-swiss_nbsp_life.html,,"PE, HF, RE, INF, PD, NR",43682,Partial Update,Web Research,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
17353,Valida Pension Management,LP,Private Sector Pension Fund,Austria,West Europe,Yes,,Unknown,,"PE, HF, RE, INF, VC",N/A,,,Yes,https://www.valida.at/eBusiness/01_template1/1080574410965774852-1171508088858375188_1173078155425910670-1173078155425910670-NA-1-NA.html,Valida contributes to the UN Sustainable Development Goals and addresses ESG incorporation in its investments. The pension fund uses the expertise of Mag. Reinhard Friesenbichler Unternehmensberatung (rfu) to advise and examine the pension fund's selection of investments.,"PE, HF, RE, INF, PD, NR, VC",43783,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austrian Society for Environment and Technology,Austrian Society for Environment and Technology,Austrian Society for Environment and Technology,Austrian Society for Environment and Technology,Austrian Society for Environment and Technology,1
17360,ICECAPITAL Real Estate Asset Management,GP,Real Estate Firm,Finland,Nordic,Yes,,,,,N/A,,,,"https://www.morganstanley.com/what-we-do/institute-for-sustainable-investing, https://www.morganstanley.com/articles/investing-with-impact",,RE,43712,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17409,CEE Group,GP,Infrastructure Firm,Germany,West Europe,Yes,,,,,N/A,,,,https://www.carmignac.lu/en_GB/about-us/socially-responsible-investment-sri-3450,The funds ESG and SRI policies predominantly cover their long only assets as oppose to their hedge funds.,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17426,Kimco Realty Corporation,GP,Real Estate Firm,US,North America,Yes,,,,,N/A,,,,http://www.ambientasgr.com/wp-content/uploads/2015/12/Ambienta-Responsible-Investment-Policy-2017.pdf,,"PE,NR,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17445,Pragma Wealth Management,LP,Fund of Hedge Funds Manager,UK,West Europe,No,,No,,HF,N/A,,,,,, HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17472,Public Transport Pension Fund,LP,Private Sector Pension Fund,Netherlands,West Europe,Yes,,Unknown,,"PE, HF, RE, INF, PD, NR",N/A,,,Yes,http://www.spov.nl/Over-SPOV/Verantwoord-beleggen/Maatschappelijk-verantwoord-beleggen,,"PE, HF, RE, INF, PD, NR",43683,Partial Update,Web Research,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17473,Consolidated Retirement Fund,LP,Public Pension Fund,South Africa,Sub-Saharan Africa,Yes,,Unknown,,RE,N/A,,,,,Consolidated Retirement Fund has shown a commitment to ESG factors as a signatory to Principles for Responsible Investment (PRI).,"PE, HF, RE, INF, PD, NR",43683,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17479,African Infrastructure Investment Managers,GP,Infrastructure Firm,South Africa,Sub-Saharan Africa,Yes,,No,,,N/A,,,,,,RE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17486,Capstone Investment Advisors,GP,Hedge Fund Manager,US,North America,No,,No,,,N/A,,,,https://www.partnersgroup.com/fileadmin/user_upload/Documents/ESG_and_Corporate_Responsibility_PDFs/Partners_Group_Responsible_Investment_Policy.pdf,"Partners Group incorporate ESG via its parent company Partners Group. It is a signatory of the Principles for Responsible Investment (PRI) which incorporates ESG across fixed income, listed equities, private equity, property and infrastructure investments.",RE,43700,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17519,Greystar Real Estate Partners,GP,Real Estate Firm,US,North America,Yes,,No,,,N/A,,,,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17556,SVM Asset Management,GP,Hedge Fund Manager,UK,West Europe,Yes,,,,,N/A,,,Yes - Bespoke investment arm/funds,http://www.newforests.com.au/wp-content/uploads/2015/03/RIPolicy.pdf,,"PE,NR",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17576,Aktia Bank,GP,Bank,Finland,Nordic,Yes,,,,,N/A,,,,http://www.abenex.com/isr-et-esg/,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17590,Africinvest,GP,Private Equity Firm,Tunisia,North Africa,Yes,42401,Consider as part of general strategy,,,N/A,,,,,,,43740,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17601,Inveready Asset Management,GP,Private Equity Firm,Spain,West Europe,Yes,,,,,N/A,,,,https://www.liontrust.co.uk/investor-relations/Governance/environmental-social-governance,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17667,DIF,GP,Infrastructure Firm,Netherlands,West Europe,Yes,,,,,N/A,,,,,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17671,Sumitomo Mitsui Banking Corporation,LP,Bank,Japan,Far East,Yes,,No,,"PE, HF, RE, INF, PD, NR",N/A,,,Yes,https://www.smfg.co.jp/english/responsibility/,,"PE, HF, RE, INF, PD, NR, VC",43683,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17683,Brewin Dolphin,GP,Wealth Manager,UK,West Europe,Yes,,,,,N/A,,,Consider as part of general strategy,,,HF,43775,Full Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17684,F2i SGR,GP,Infrastructure Firm,Italy,West Europe,Yes,,,,,N/A,,,,,,HF,43693,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17686,Cassa Depositi e Prestiti Spa,LP,Bank,Italy,West Europe,Yes,,Yes,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,Yes,https://www.cdp.it/resources/cms/documents/Corporate_Governance_Principles_210917_EN.pdf,,"PE, HF, RE, INF, PD, NR, VC",43683,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17691,Inarcassa,LP,Private Sector Pension Fund,Italy,West Europe,Yes,,Unknown,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,,,"Inarcassa has shown a commitment to ESG factors as a signatory to the Principles of Responsible Investment (PRI).

","PE, HF, RE, INF, PD, NR, VC",43739,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17706,European Investment Bank,LP,Bank,Luxembourg,West Europe,Yes,,Yes,,"PE, INF, PD, NR, VC",N/A,,,Yes,https://www.eib.org/attachments/strategies/eib_flyer_csr_en.pdf,,"PE, HF, RE, INF, PD, NR, VC",43683,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17745,UTI International (Mauritius),GP,Infrastructure Firm,Mauritius,Sub-Saharan Africa,Yes,,,,,N/A,,,No,,,PE,43692,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17754,Roche-Brune Asset Management,GP,Hedge Fund Manager,France,West Europe,Yes,,,43101,,N/A,,,,,,HF,43696,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17767,Formuesforvaltning,LP,Wealth Manager,Norway,Nordic,Yes,,Unknown,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,,,,"PE, HF, RE, INF, PD, NR, VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17812,DMGT Pensions,LP,Private Sector Pension Fund,UK,West Europe,Yes,,Unknown,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,,https://www.dmgt.com/corporate-responsibility,,"PE, HF, RE, INF, PD, NR, VC",43787,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17842,Gen2 Partners,GP,Hedge Fund Manager,Hong Kong,Greater China,No,,No,,,N/A,,,,,,RE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17963,IPM Informed Portfolio Management,GP,Hedge Fund Manager,Sweden,Nordic,Yes,,,,,N/A,,,,,,HF,43697,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18008,Shinnecock Partners,LP,Fund of Hedge Funds Manager,US,North America,No,,No,,HF,N/A,,,,,, HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18020,Quantica Capital,GP,Hedge Fund Manager,Switzerland,West Europe,Yes,,,,,N/A,,,,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18083,Ping An Insurance Group,LP,Insurance Company,China,Greater China,Yes,,Unknown,,PE,N/A,,,,http://pingan.cn/sustainability/index.shtml,,"PE, HF, RE, INF, PD, NR, VC",43732,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18087,Bank Degroof Petercam,LP,Bank,Belgium,West Europe,Yes,,Yes,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,Yes,https://www.degroofpetercam.com/en/social-impact/social-responsible-investments,,"PE, HF, RE, INF, PD, NR, VC",43759,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18093,Dominicé & Co - Asset Management,GP,Hedge Fund Manager,Switzerland,West Europe,Yes,,,,,N/A,,,,,,RE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18094,OppenheimerFunds,GP,Fund of Hedge Funds Manager,US,North America,Yes,,,,,N/A,,,,,,"INF,NR",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18102,Edmond de Rothschild Private Equity ,GP,Other,Switzerland,West Europe,Yes,,,,,N/A,,,,https://eu2azurecdn.blob.core.windows.net/kimcorealty-com/site/webfiles/documents/1/1006/1006.pdf,,RE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18115,Jonathan Rose Companies,GP,Real Estate Firm,US,North America,Yes,,Consider as part of general strategy,,,N/A,,,No,,,"INF,NR",,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18140,Nikko Asset Management New Zealand,GP,Hedge Fund Manager,New Zealand,Australasia,Yes,,,,,N/A,,,No,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18154,Hydro-Québec Pension Fund,LP,Private Sector Pension Fund,Canada,North America,Yes,,No,,"PE, HF, RE, INF, PD, NR",N/A,,,Yes,,Hydro-Québec Pension Fund has a commitment to ESG factors through its Principles for Responsible Investment (PRI) affiliation. ,"PE, HF, RE, INF, PD, NR",43734,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18167,Meridia Capital Partners,GP,Real Estate Firm,Spain,West Europe,Yes,,,,,N/A,,,No,https://gresb.com,Greystar Real Estate Partners have an ESG policy is a signatory of Global Real Estate Sustainability Benchmark – Real Estate.,RE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18194,LVM Insurance Group,LP,Insurance Company,Germany,West Europe,Yes,,No,,"PE, RE, INF, PD, NR, VC",N/A,,,Yes,https://www.lvm.de/wps/portal/lvm/die-lvm/unternehmen/wir-als-versicherer/ueber-uns/ueber-uns-nachhaltigkeit-tab1#karteiReiter0,"LVM Insurance Group outlines its ESG practices on the about section of its website, as well as providing more detail on its current standing within its sustainability report. ","PE, HF, RE, INF, PD, NR, VC",43679,Partial Update,Web Research,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18204,"Board of Regents, State of Iowa",LP,Endowment Plan,US,North America,No,,No,,"PE, RE, INF, NR",N/A,,,No,,"Board of Regents, State of Iowa has no interest in any ESG mandates.","PE, HF, RE, INF, PD, NR",43692,Full Update,Email Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18226,Valia,LP,Private Sector Pension Fund,Brazil,South America,Yes,,No,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,No,,Valia has shown a commitment to ESG factors as a signatory to the Principles for Responsible Investment (PRI).,"PE, HF, RE, INF, PD, NR, VC",43740,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18263,BNP Paribas Real Estate Investment Management,GP,Real Estate Firm,France,West Europe,Yes,,,43525,,N/A,,,,http://www.svmonline.co.uk/ResourceModule.aspx/Pdf/SVMCorporateInvestmentManagementAgreement0319.pdf?key=ea3e5354-3f85-4046-bb93-fa496fd0e844,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18271,Fukoku Capital Management,GP,Asset Manager,Japan,Far East,Yes,,,,,N/A,,,,https://www.aktia.fi/documents/10552/140956/Vastuullisen+sijoittamisen+periaatteet+2018.pdf/c20bd658-1e91-4682-8c3d-047249c399e6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18313,Pragma Patrimonio,LP,Wealth Manager,Brazil,South America,Yes,,No,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,No,,Pragma Patrimonio has shown a commitment to ESG factors as a signatory to the Principles for Responsible Investment (PRI).,"PE, HF, RE, INF, PD, NR, VC",43684,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18319,Asset Management One,LP,Asset Manager,Japan,Far East,Yes - Will Consider Fund with Deal by Deal Opt-Out,,No,,"PE, HF, RE, INF, PD, NR",N/A,,,Yes,,,"PE, HF, RE, INF, PD, NR, VC",43683,Partial Update,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18337,Skandia Life Insurance Company,LP,Insurance Company,Sweden,Nordic,Yes,42736,No,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,Unknown,https://www.skandia.se/globalassets/pdf/om-skandia/hallbarhet/skandias-policy-om-ansvarsfullt-foretagande-hallbarhet.pdf,,"PE, HF, RE, INF, PD, NR, VC",43682,Partial Update,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18367,DBL Partners,GP,Private Equity Firm,US,North America,Yes,,Yes - Sole focus,,,N/A,,,,,,"PE,PD,VC",,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18369,Equilibrium Capital Group,GP,Private Equity Firm,US,North America,Yes,,Consider as part of general strategy,,,N/A,,,,,,RE,43712,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18394,Deerpath Capital Management,GP,Private Debt Firm,US,North America,Yes,,,,,N/A,,,,https://s3-eu-west-2.amazonaws.com/dif.dusted/wp-content/uploads/2019/07/26093543/DIF-ESG-policy-new-format-v1.pdf,,"INF,NR",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18524,Gruppo Cattolica Assicurazioni,LP,Insurance Company,Italy,West Europe,Yes,,Unknown,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,,,"Societa Cattolica di Assicurazioni has shown a commitment to ESG factors as a signatory to the Principles of Responsible Investment (PRI).

","PE, HF, RE, INF, PD, NR, VC",43739,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18572,FNV Pension Fund,LP,Private Sector Pension Fund,Netherlands,West Europe,Yes,,Yes,,"PE, HF, RE, INF, PD, NR",N/A,,,Yes,https://www.pfzw.nl/over-ons/about-us/Investments/Paginas/Responsible-investments.aspx,"As part of Stichting Pensioenfonds Zorg en Welzijn (PFZW), FNV Pension Fund takes ESG factors into account when investing. Moreover, as part of PFZW, they look to participate in impact investing. Their ESG portfolio is managed by PGGM.","PE, HF, RE, INF, PD, NR",43721,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18586,WPV,LP,Public Pension Fund,Germany,West Europe,Yes,,No,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,,https://www.wpv.eu/tl_files/downloads/WPV_Corporate%20Governance_Kodex_160417.pdf,,"PE, HF, RE, INF, PD, NR, VC",43679,Partial Update,Web Research,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18673,BBGI,GP,Infrastructure Firm,Luxembourg,West Europe,Yes,,,,,N/A,,,,,,HF,43696,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18692,Pensimo Management,LP,Asset Manager,Switzerland,West Europe,Yes,,Yes,,RE,N/A,,,Yes,,"Pensimo Management does have an ESG policy and does commit to socially responsible and impact investments, however it does not make these policies publicly available.","PE, HF, RE, INF, PD, NR",43740,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18708,NTR Group,GP,Infrastructure Firm,Ireland,West Europe,Yes,,,,,N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18948,Equitix,GP,Infrastructure Firm,UK,West Europe,Yes,,,,,N/A,,,,https://www.roche-brune.com/media/upload/file/71/politique-isr-janvier-2018.pdf,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19044,Convergence Partners,GP,Infrastructure Firm,South Africa,Sub-Saharan Africa,Unknown,,Yes - Sole focus,,,N/A,,,,,,HF,43693,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19166,Legal and General Group,LP,Asset Manager,UK,West Europe,Yes,,Yes,43466,"RE, INF, PD, NR",N/A,,,Yes,http://www.lgim.com/files/_document-library/capabilities/lgim-uk-corporate-governance-and-responsible-investment-policy.pdf,,"PE, HF, RE, INF, PD, NR",43683,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,Modern Slavery & Human Trafficking,Modern Slavery & Human Trafficking,Modern Slavery & Human Trafficking,Modern Slavery & Human Trafficking,Modern Slavery & Human Trafficking,1
19236,InfraVia Capital Partners,GP,Infrastructure Firm,France,West Europe,Yes,,,41640,,N/A,,,Yes - Bespoke investment arm/funds,,Ignis Asset Management is a supporter of the Task Force on Climate-related Financial Disclosures and a member of the International Corporate Governance Network.,PE,43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19262,AMP Capital Investors,GP,Infrastructure Firm,Australia,Australasia,Yes,,Unknown,42536,,N/A,,,,https://www.ipm.se/disclaimer-preferences/?r=https://www.ipm.se/what-we-believe/#responsibleinvesting,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
